pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,is_ladder_sharpe,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover,matches_competition
1031865,20000000,426,415,0.5605,0.01,0.2315,3.6e-05,0.02,0.14,2012-01-22,Xpk33K5,"ts_zscore(fnd72_s_pit_or_cf_q_cf_other_non_cash_adjust,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
-292074,20000000,475,453,0.5572,-0.0028,0.2961,-1e-05,-0.0,-0.04,2012-01-22,vL5EW8a,"ts_zscore(fnd72_s_pit_or_is_q_ebit,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
370951,20000000,331,331,0.5168,0.0036,0.3216,1.4e-05,0.0,0.04,2012-01-22,PpnRmXJ,"ts_zscore(fnd72_s_pit_or_cf_q_cf_incr_cap_stock,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
-698185,20000000,248,251,0.5229,-0.0067,0.2738,-2.6e-05,-0.01,-0.1,2012-01-22,VpXrQ9A,"ts_zscore(fnd72_s_pit_or_cf_q_cf_issue_com_stock,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
-478635,20000000,449,449,0.5336,-0.0046,0.2404,-1.7e-05,-0.01,-0.06,2012-01-22,37EKKzP,"ts_zscore(fnd72_s_pit_or_cf_q_cf_other_inv_act,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
-1444202,20000000,88,84,0.5423,-0.0139,0.5384,-5.1e-05,-0.02,-0.11,2012-01-22,OpnL3mq,"ts_zscore(fnd72_s_pit_or_is_q_cur_profit_japan,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
-1609348,20000000,342,343,0.5374,-0.0155,0.5582,-5.8e-05,-0.03,-0.18,2012-01-22,Zpj8Jxj,"ts_zscore(fnd72_s_pit_or_cf_q_cf_reimb_lt_borrow,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
-1990691,20000000,204,200,0.535,-0.0192,0.5373,-7.2e-05,-0.04,-0.21,2012-01-22,QanxRJp,"ts_zscore(fnd72_s_pit_or_cf_q_cf_incr_st_borrow,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
-2457178,20000000,473,387,0.5752,-0.0237,0.4155,-8.3e-05,-0.05,-0.27,2012-01-22,dxnMr7K,"ts_zscore(fnd72_s_pit_or_cf_q_cf_depr_amort,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
-3365161,20000000,272,271,0.5342,-0.0325,0.3663,-0.000122,-0.1,-0.39,2012-01-22,RpNOx3z,"ts_zscore(fnd72_s_pit_or_cf_q_cf_incr_lt_borrow,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
